0.4013,-0.0206,-0.0087
0.4354,-0.0213,-0.0091
0.4687,-0.0214,-0.0092
0.5032,-0.0215,-0.0096
0.5375,-0.0217,-0.0103
0.5713,-0.0223,-0.0113
0.6039,-0.0230,-0.0121
0.6360,-0.0236,-0.0126
0.6669,-0.0238,-0.0135
0.6999,-0.0241,-0.0133
0.7344,-0.0240,-0.0127
0.7723,-0.0238,-0.0116
0.8098,-0.0233,-0.0096
0.8468,-0.0228,-0.0079
0.8838,-0.0225,-0.0069
0.9187,-0.0223,-0.0056
0.9546,-0.0222,-0.0051
0.9900,-0.0221,-0.0045
1.0257,-0.0218,-0.0036
1.0614,-0.0216,-0.0027
1.0975,-0.0214,-0.0018
1.1329,-0.0210,-0.0021
1.1698,-0.0208,-0.0017
1.2088,-0.0210,-0.0015
1.2483,-0.0211,-0.0009
1.2869,-0.0213,-0.0005
1.3258,-0.0212,-0.0001
1.3683,-0.0211,-0.0005
1.4111,-0.0213,-0.0018
1.4556,-0.0218,-0.0029
1.4982,-0.0223,-0.0039
1.5422,-0.0229,-0.0046
1.5846,-0.0237,-0.0048
1.6283,-0.0246,-0.0059
1.6729,-0.0256,-0.0074
1.7172,-0.0267,-0.0087
1.7642,-0.0272,-0.0103
1.8103,-0.0275,-0.0117
1.8588,-0.0280,-0.0118
1.9058,-0.0288,-0.0123
1.9518,-0.0295,-0.0127
1.9966,-0.0301,-0.0130
2.0413,-0.0308,-0.0131
2.0869,-0.0315,-0.0141
2.1328,-0.0322,-0.0140
2.1784,-0.0329,-0.0133
2.2246,-0.0333,-0.0121
2.2703,-0.0335,-0.0106
2.3139,-0.0334,-0.0081
2.3587,-0.0331,-0.0056
2.4033,-0.0329,-0.0038
2.4484,-0.0329,-0.0033
2.4910,-0.0328,-0.0035
2.5324,-0.0328,-0.0037
2.5746,-0.0329,-0.0029
2.6174,-0.0322,-0.0015
2.6608,-0.0316,-0.0008
2.7018,-0.0312,0.0000
2.7414,-0.0310,0.0013
2.7804,-0.0306,0.0019
2.8224,-0.0301,0.0026
2.8673,-0.0294,0.0028
2.9144,-0.0291,0.0018
2.9623,-0.0289,0.0008
3.0074,-0.0288,0.0012
3.0505,-0.0285,0.0008
3.0936,-0.0280,0.0005
3.1375,-0.0276,0.0010
3.1829,-0.0274,0.0013
3.2304,-0.0271,0.0003
3.2768,-0.0269,-0.0002
3.3227,-0.0264,0.0001
3.3688,-0.0260,0.0007
3.4170,-0.0257,0.0007
3.4670,-0.0253,-0.0003
3.5167,-0.0256,-0.0022
3.5644,-0.0265,-0.0036
3.6110,-0.0274,-0.0046
3.6572,-0.0281,-0.0043
3.7066,-0.0284,-0.0043
3.7575,-0.0290,-0.0047
3.8068,-0.0297,-0.0060
3.8542,-0.0308,-0.0067
3.9006,-0.0318,-0.0061
3.9480,-0.0322,-0.0041
3.9989,-0.0324,-0.0025
4.0525,-0.0326,-0.0013
4.1078,-0.0330,-0.0008
4.1633,-0.0336,-0.0016
4.2178,-0.0338,-0.0010
4.2702,-0.0342,0.0001
4.3224,-0.0344,0.0008
4.3761,-0.0348,0.0013
4.4317,-0.0350,0.0020
4.4855,-0.0351,0.0029
4.5379,-0.0349,0.0042
4.5892,-0.0348,0.0057
4.6425,-0.0344,0.0062
4.6978,-0.0342,0.0067
4.7556,-0.0344,0.0064
4.8114,-0.0348,0.0063
4.8653,-0.0352,0.0065
4.9200,-0.0354,0.0069
4.9766,-0.0353,0.0085
5.0349,-0.0347,0.0101
5.0905,-0.0342,0.0115
5.1444,-0.0334,0.0124
5.1968,-0.0327,0.0139
5.2494,-0.0319,0.0154
5.3030,-0.0309,0.0170
5.3578,-0.0301,0.0175
5.4126,-0.0290,0.0181
5.4675,-0.0276,0.0190
5.5206,-0.0263,0.0198
5.5736,-0.0248,0.0208
5.6287,-0.0236,0.0217
5.6838,-0.0223,0.0225
5.7388,-0.0207,0.0234
5.7920,-0.0191,0.0239
5.8452,-0.0174,0.0244
5.8981,-0.0154,0.0256
5.9528,-0.0133,0.0283
6.0079,-0.0110,0.0314
6.0618,-0.0084,0.0342
6.1140,-0.0058,0.0359
6.1661,-0.0035,0.0364
6.2201,-0.0011,0.0359
