3.881115, -0.572683, 2.585664
3.375305, 0.046523, 2.606168
3.242503, 0.062893, 2.781292
3.198696, 0.049210, 2.979328
3.141869, 0.024094, 3.116019
3.108961, 0.005784, -3.140430
3.126171, -0.007539, -3.139026
3.099901, -0.014935, -3.139606
3.074505, -0.021406, -3.141137
3.167135, -0.022830, -3.140929
3.139823, -0.026088, -3.141380
3.101729, -0.026496, -3.141367
3.070113, -0.032168, -3.141468
3.016523, -0.032360, 3.141118
2.992376, -0.036204, 3.140188
3.028052, -0.038425, 3.140178
2.978069, -0.040961, 3.139044
3.019969, -0.042024, 3.139824
2.942066, -0.045782, 3.139046
2.951154, -0.050094, 3.138268
3.008927, -0.047229, 3.138490
3.057805, -0.041569, 3.139115
3.055872, -0.045842, 3.138776
3.022943, -0.043218, 3.140275
2.985856, -0.045419, 3.138917
2.948673, -0.039481, 3.140047
2.987582, -0.043087, 3.139623
3.032879, -0.046638, 3.138535
3.029895, -0.047894, 3.138547
3.027547, -0.049436, 3.138475
2.981133, -0.050167, 3.138114
2.930973, -0.051348, 3.138604
2.894723, -0.048703, 3.138303
2.981190, -0.043280, 3.138817
2.941515, -0.046381, 3.139326
2.935490, -0.050594, 3.138024
2.934186, -0.046578, 3.138691
2.896477, -0.045945, 3.139442
2.861677, -0.046270, 3.138778
2.852668, -0.047295, 3.138504
2.913156, -0.048461, 3.138759
2.892532, -0.044157, 3.139272
2.855983, -0.043274, 3.139615
2.887849, -0.043623, 3.139946
2.904418, -0.041867, 3.139843
2.897260, -0.038362, 3.140211
2.902288, -0.036603, 3.139936
2.827357, -0.035700, 3.140878
2.799956, -0.035583, 3.140563
2.802976, -0.033396, 3.140877
2.790814, -0.036715, 3.140716
2.800762, -0.034012, -3.141232
2.857741, -0.036411, 3.139895
2.879229, -0.039096, 3.140348
2.881277, -0.043111, 3.138898
2.868864, -0.041189, 3.139905
2.856648, -0.038378, 3.140270
2.838967, -0.038169, 3.140311
2.814173, -0.032597, -3.140901
2.826426, -0.033520, 3.140623
2.815955, -0.032810, 3.141541
2.790019, -0.039087, 3.140289
2.791826, -0.044435, 3.139233
2.809603, -0.045137, 3.138640
2.779479, -0.046295, 3.139797
2.790566, -0.048243, 3.139305
2.783374, -0.043563, 3.139357
2.792000, -0.046917, 3.139724
2.793123, -0.044235, 3.138954
2.805856, -0.038589, 3.140698
2.819966, -0.036101, 3.141012
2.834447, -0.038299, 3.139679
2.830536, -0.044194, 3.138442
2.814842, -0.047387, 3.139553
2.813983, -0.048983, 3.138828
2.820970, -0.041431, 3.139189
2.816563, -0.041944, 3.140397
2.827795, -0.038129, 3.140218
2.825026, -0.038307, 3.139512
2.809522, -0.038153, 3.139691
2.794427, -0.032937, 3.139847
2.788040, -0.033801, 3.140728
2.786825, -0.030262, 3.140954
2.814989, -0.034300, -3.141575
2.827240, -0.037325, 3.139994
2.850248, -0.043463, 3.139412
2.843067, -0.046724, 3.139991
2.820111, -0.038876, 3.140499
2.773401, -0.038379, 3.140943
2.764741, -0.039657, 3.139482
2.799522, -0.038971, 3.139636
2.800514, -0.039769, 3.140124
2.765685, -0.042087, 3.139366
2.773543, -0.040735, 3.140032
2.802037, -0.040055, 3.140030
2.806456, -0.039129, 3.140025
2.808681, -0.036661, 3.140858
2.853240, -0.035565, 3.140734
2.852696, -0.036780, 3.141132
2.898448, -0.033726, 3.141109
2.877674, -0.037994, 3.140162
2.859302, -0.036720, -3.141539
2.862014, -0.036033, 3.141495
2.873018, -0.035567, 3.140841
2.869721, -0.039781, 3.140172
2.874094, -0.048137, 3.139404
2.910925, -0.044939, 3.139535
2.891236, -0.047291, 3.138560
2.872832, -0.045603, 3.139107
2.873152, -0.050232, 3.139066
2.867420, -0.047438, 3.138461
2.845573, -0.051709, 3.138781
2.869845, -0.049006, 3.138096
2.864195, -0.049145, 3.138494
2.821501, -0.050105, 3.138792
2.820245, -0.047558, 3.139216
2.803269, -0.049065, 3.138345
2.802512, -0.047764, 3.138830
2.833049, -0.048031, 3.139457
2.840864, -0.039310, 3.139785
2.853602, -0.038250, 3.140345
2.873767, -0.044500, 3.139498
2.882936, -0.044802, 3.138813
2.863883, -0.046046, 3.138926
2.866620, -0.044623, 3.139417
2.864145, -0.043791, 3.139586
2.879169, -0.044568, 3.139890
2.880786, -0.048716, 3.138755
2.860418, -0.042717, 3.139600
2.852367, -0.036444, 3.140490
2.877237, -0.036239, 3.140731
2.876529, -0.037438, 3.139785
2.874214, -0.039240, 3.139391
2.880924, -0.035094, 3.140749
2.855685, -0.035613, 3.140933
2.823025, -0.037111, 3.140461
2.795052, -0.039778, 3.139556
2.769653, -0.041533, 3.139929
2.778924, -0.041113, 3.139960
2.768575, -0.038679, 3.140200
2.758853, -0.036839, 3.138877
2.780509, -0.040396, 3.140172
2.789176, -0.047158, 3.138083
2.803087, -0.048545, 3.138883
2.825841, -0.046551, 3.139898
2.801949, -0.040254, 3.139323
2.826355, -0.039867, 3.140395
2.811958, -0.042716, 3.139524
2.785851, -0.042580, 3.140549
2.732445, -0.042046, 3.139660
2.719888, -0.038997, 3.140743
2.706614, -0.037716, 3.139878
2.689543, -0.043157, 3.140074
2.701475, -0.039210, 3.140167
2.734138, -0.039351, 3.140129
2.767585, -0.040527, 3.140481
2.804466, -0.041724, 3.140105
2.813849, -0.044572, 3.139793
2.817045, -0.045557, 3.139731
2.788456, -0.044250, 3.140070
2.819617, -0.045368, 3.139217
2.807511, -0.047025, 3.139215
2.819418, -0.045076, 3.138993
2.820765, -0.041479, 3.139426
2.791647, -0.045296, 3.139960
2.799907, -0.050120, 3.139086
2.816565, -0.049863, 3.138271
2.833127, -0.050331, 3.137360
2.844787, -0.049221, 3.138171
2.860577, -0.045092, 3.139130
2.853205, -0.043629, 3.138285
2.835521, -0.040203, 3.140755
2.857856, -0.042500, 3.139822
2.827207, -0.036715, 3.140712
2.835207, -0.034353, 3.141342
2.827946, -0.036503, 3.140090
2.804875, -0.034197, 3.141361
2.830585, -0.036795, 3.139701
2.837028, -0.040739, 3.138742
2.828936, -0.049916, 3.138091
2.833535, -0.045437, 3.138803
2.850017, -0.048272, 3.138116
2.861037, -0.043313, 3.139412
2.884290, -0.036582, 3.139950
2.905468, -0.035797, 3.141055
2.912710, -0.040783, 3.140399
2.873748, -0.043559, 3.139425
2.881334, -0.043191, 3.139441
2.883347, -0.045237, 3.138694
2.905890, -0.037772, 3.140288
2.908289, -0.037464, 3.140785
2.902676, -0.034164, 3.140581
2.932729, -0.033397, 3.140480
2.918800, -0.038750, 3.140089
2.919141, -0.032716, 3.141352
2.886096, -0.036679, 3.141254
2.903984, -0.038878, 3.139784
2.877734, -0.034365, 3.140334
2.890493, -0.035406, 3.139729
2.907861, -0.034811, 3.140030
2.887584, -0.032845, 3.140769
2.905711, -0.033725, 3.140674
2.901289, -0.032107, 3.140808
2.885054, -0.036005, 3.140356
2.887069, -0.038979, 3.141030
2.858951, -0.037119, 3.140127
2.874976, -0.037180, 3.141188
2.915635, -0.041258, 3.140510
2.910947, -0.047083, 3.138985
2.938825, -0.048997, 3.138233
2.930378, -0.046760, 3.139035
2.921998, -0.045721, 3.139135
2.954945, -0.044738, 3.139204
2.937193, -0.045895, 3.138661
2.944211, -0.044440, 3.139030
2.942977, -0.046140, 3.137969
2.929901, -0.045276, 3.139015
2.929332, -0.041348, 3.139440
2.921690, -0.042700, 3.139729
2.922405, -0.047930, 3.138995
2.906285, -0.046597, 3.137744
2.904105, -0.040980, 3.139747
2.901502, -0.042692, 3.139469
2.926125, -0.039881, 3.140908
2.931543, -0.040188, 3.140353
2.938222, -0.042648, 3.139762
2.942465, -0.038636, 3.140216
2.956305, -0.039533, 3.139243
2.936117, -0.039522, 3.141024
2.945598, -0.033516, 3.141030
2.950872, -0.034077, 3.140735
2.936816, -0.031418, -3.141146
2.957376, -0.035459, 3.140546
2.938575, -0.039100, 3.140735
2.912874, -0.037895, 3.140475
2.906370, -0.032026, 3.140873
2.908610, -0.033573, 3.141278
2.916518, -0.037251, 3.140542
2.897648, -0.037817, 3.140036
2.940491, -0.035928, 3.140736
2.924255, -0.033750, 3.140577
2.896222, -0.029702, -3.141579
2.891220, -0.035694, 3.140956
2.871101, -0.036328, 3.140413
2.852087, -0.036972, 3.140717
2.854835, -0.046852, 3.138489
2.845399, -0.043429, 3.139200
2.837643, -0.039955, 3.139402
2.821301, -0.038355, 3.140701
2.815459, -0.037877, 3.139922
2.809271, -0.037825, 3.140848
2.830270, -0.028636, 3.140817
2.846999, -0.032271, -3.141219
2.847844, -0.032801, 3.140765
2.860531, -0.031539, 3.140901
2.876883, -0.032098, -3.141305
2.859079, -0.030015, 3.140270
2.836633, -0.029605, 3.141562
2.854383, -0.033353, 3.140852
2.876203, -0.036082, 3.139805
2.882691, -0.040225, 3.139620
2.857874, -0.043967, 3.139509
2.858406, -0.041897, 3.138472
2.879481, -0.036556, 3.140851
2.924904, -0.037597, 3.140368
2.923525, -0.034548, 3.140412
2.880150, -0.033011, 3.140589
2.884981, -0.035722, 3.141053
2.905969, -0.033476, 3.141354
2.881944, -0.033816, 3.140479
2.860348, -0.040680, 3.140531
2.900875, -0.034435, 3.140582
2.889401, -0.027987, -3.141152
2.894026, -0.029160, 3.141046
2.894675, -0.033216, 3.140112
2.872602, -0.031841, -3.141559
2.847316, -0.034738, 3.140578
2.842003, -0.038114, 3.140951
2.834057, -0.035752, 3.140772
2.822850, -0.037242, 3.140966
2.841527, -0.038574, 3.140810
2.841743, -0.039021, 3.140462
2.824758, -0.040419, 3.140625
2.835523, -0.039096, 3.139710
2.835921, -0.042133, 3.139545
2.859060, -0.039955, 3.139731
2.863414, -0.040010, 3.140384
2.833573, -0.040003, 3.139789
2.867617, -0.035323, 3.140438
2.835473, -0.035109, 3.140223
2.876792, -0.039796, 3.139503
2.863187, -0.037474, 3.140499
2.859913, -0.035905, 3.141493
2.870408, -0.036069, 3.140266
2.855018, -0.033747, 3.140499
2.837903, -0.034201, 3.140511
2.855117, -0.034629, 3.140241
2.866006, -0.034815, 3.140480
2.886046, -0.034883, 3.141517
2.898522, -0.040368, 3.140266
2.896113, -0.045498, 3.139662
2.889159, -0.043411, 3.139484
2.878339, -0.046033, 3.140118
2.866061, -0.045950, 3.139567
2.842781, -0.041633, 3.140061
2.847051, -0.039354, 3.140178
2.854443, -0.039189, 3.140057
2.872352, -0.039580, 3.139507
2.872558, -0.040376, 3.139918
2.852949, -0.038158, 3.139739
2.841801, -0.040175, 3.139995
2.851306, -0.040296, 3.140081
2.850249, -0.035260, 3.140859
2.839614, -0.036311, 3.140563
2.828104, -0.039251, 3.139750
2.820363, -0.042305, 3.139763
2.824156, -0.040773, 3.139877
2.835859, -0.038143, 3.140050
2.847091, -0.039609, 3.140281
2.831678, -0.043699, 3.139566
2.860236, -0.045432, 3.139053
2.899708, -0.044673, 3.138574
2.895417, -0.044441, 3.140052
2.890481, -0.044521, 3.139157
2.940295, -0.046497, 3.139924
2.909779, -0.046480, 3.138627
2.937474, -0.044965, 3.140033
2.963573, -0.037508, 3.140894
2.956491, -0.032739, 3.141179
2.957137, -0.036848, 3.141138
2.997961, -0.039523, 3.140320
2.990540, -0.038792, 3.140098
3.014930, -0.036490, 3.140332
2.993676, -0.036360, 3.140276
2.993426, -0.035690, 3.140467
2.996332, -0.034317, 3.140484
2.995781, -0.037926, 3.139778
3.010877, -0.041783, 3.139580
3.014366, -0.046350, 3.139142
3.015938, -0.039901, 3.139274
3.013077, -0.037610, 3.140624
3.018768, -0.033643, 3.140781
3.041286, -0.031377, 3.140539
3.057321, -0.035351, 3.140291
3.029718, -0.031399, 3.140729
3.027622, -0.031641, 3.140406
3.031927, -0.036172, 3.139864
3.031989, -0.036889, 3.139903
3.019738, -0.038806, 3.139739
3.044486, -0.040039, 3.140651
3.038552, -0.039435, 3.139637
3.047155, -0.044367, 3.138118
3.041561, -0.043195, 3.139562
3.005272, -0.037001, 3.140345
3.024633, -0.045046, 3.138888
2.959252, -0.045111, 3.139346
2.955911, -0.044324, 3.138572
2.908417, -0.040064, 3.139794
2.880349, -0.041221, 3.140037
2.870429, -0.040560, 3.139701
2.927281, -0.035866, 3.140953
2.931218, -0.030536, 3.141227
2.948318, -0.036029, 3.140714
2.950202, -0.038364, 3.140347
2.947383, -0.040262, 3.140159
2.917044, -0.044528, 3.138935
2.923118, -0.046419, 3.139647
2.919397, -0.048521, 3.137953
2.898299, -0.042369, 3.139171
2.921544, -0.042775, 3.138986
2.911752, -0.043952, 3.140140
2.928146, -0.039448, 3.139788
2.939205, -0.037654, 3.141197
2.937489, -0.033935, 3.140702
2.922003, -0.034215, 3.141149
2.936935, -0.042485, 3.139523
2.945186, -0.040740, 3.139382
2.924891, -0.040705, 3.140129
2.958427, -0.039775, 3.139988
2.935577, -0.040494, 3.140781
2.940978, -0.040076, 3.139646
2.900649, -0.040903, 3.139046
2.903191, -0.038780, 3.138302
2.931294, -0.042933, 3.138876
2.975341, -0.042924, 3.138868
3.009098, -0.037154, 3.140349
3.047834, -0.034896, 3.140387
3.005172, -0.034624, 3.140242
3.004635, -0.030095, 3.141360
2.973220, -0.029773, 3.141101
2.970530, -0.034498, 3.140807
2.970661, -0.031091, 3.141388
2.968182, -0.029890, 3.140580
2.940734, -0.029998, 3.140862
2.929527, -0.035379, 3.140493
2.940111, -0.032939, 3.140949
2.939868, -0.028351, -3.141195
2.948163, -0.028777, 3.141320
2.989536, -0.031230, 3.141410
2.976840, -0.032632, 3.141204
2.957272, -0.033964, 3.140863
2.994173, -0.035708, 3.141237
2.964894, -0.033088, -3.141370
